고객ID,나이,소득,근속연수,복지비사용액,만족도점수,건강지수,지원인원,성별,결혼상태,고용형태,학력,복지등급,지역,장애여부,웰니스참여,보육지원,정신건강지원,기록일자
CUST100394,59.62348220103984,3061614.0,9.448838373135043,13032.058017773506,103.54444670077045,51.49805758453633,4.629223574428167,여성,기혼,정규직,석사,프리미엄,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100395,68.90735158040091,3721616.0,36.05755104948424,119697.05293449847,78.70493729226358,74.5118870163698,32.82982874250072,여성,미혼,정규직,전문학사,표준,대전,없음,예,예,아니오,2025-09-18
CUST100396,68.62594757728394,1883448.0,51.839561714975105,173216.07293246468,137.13892239830082,101.38095695803392,48.504594148055595,여성,미혼,정규직,학사,기본,울산,없음,아니오,예,예,2025-09-18
CUST100397,99.77240183142831,2334063.0,45.25106392842027,151894.08259647628,114.60623112369956,127.42281346143838,42.676436815551426,기타,기혼,무직,학사,프리미엄,울산,없음,아니오,예,아니오,2025-09-18
CUST100398,51.16933400555957,4940496.0,18.835297032002835,40490.06059720114,103.75007961445058,75.14254919030326,12.149758176411972,남성,기혼,정규직,학사,표준,대전,없음,예,아니오,아니오,2025-09-18
CUST100399,,2711726.0,,,,,,여성,기혼,무직,박사,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100400,42.820704941242454,2243706.0,24.45298397766898,75700.0422337775,93.3276275816935,31.459382193070805,22.771567035946443,,,은퇴,전문학사,기본,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100401,50.97586671910808,4143983.0,24.882944921982954,61628.06200536728,100.05169694900297,88.35837856349158,18.93854431063115,여성,미혼,은퇴,학사,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100402,48.384411718629416,4922844.0,10.070199328142724,23090.05317754625,72.35978092019411,84.82103412997031,6.377867546093099,여성,기혼,계약직,학사,실버,대전,없음,예,아니오,예,2025-09-18
CUST100403,54.4420800199344,4362743.0,17.785047084450035,45190.044997621466,72.61005132527674,45.37280593984072,13.4205365253114,남성,미혼,정규직,고졸,기본,기타,없음,예,아니오,예,2025-09-18
CUST100404,69.48079454011742,4695257.0,49.86028280266696,121714.07171206057,117.0571370984699,93.31346861664565,33.40110868821548,남성,이혼,정규직,학사,표준,대구,없음,아니오,아니오,예,2025-09-18
CUST100405,78.12242708576817,2591845.0,43.54916915154626,105870.06695598202,87.88853273414206,94.17334728160695,30.057564223118867,여성,기혼,정규직,석사,기본,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100406,55.04926959924635,1793827.0,28.092366558885047,94659.06520359601,107.15881122453128,105.35423367778756,25.986916696209224,남성,미혼,정규직,고졸,기본,울산,없음,예,아니오,아니오,2025-09-18
CUST100407,41.96036099305399,5301600.0,12.182393170855647,6997.047721115594,74.41466248278664,53.72681993504143,3.96505683912891,남성,미혼,무직,고졸,표준,광주,없음,아니오,아니오,예,2025-09-18
CUST100408,69.23231560901277,,37.88802992294815,95393.05249424759,62.8559359264208,72.32825422415591,28.173542515015864,여성,기혼,은퇴,고졸,프리미엄,부산,없음,예,아니오,아니오,2025-09-18
CUST100409,62.02885615801966,3199000.0,15.168224149447402,50945.052544447506,77.16818175299396,69.16779543269999,15.004323871224623,남성,미혼,정규직,학사,가족형,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100410,79.28739801626554,5093832.0,41.12438638649493,106433.07662132886,105.74529574280885,113.91404183456665,32.221376439531596,여성,미혼,정규직,학사,기본,대전,없음,아니오,아니오,예,2025-09-18
CUST100411,81.11491256401808,4167476.0,69.9511344332819,193185.08121430245,118.03642220163405,130.61715291049612,54.97959686396446,여성,기혼,정규직,학사,표준,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100412,38.85656741445259,4047065.0,17.197442450515492,57620.040953839365,49.3635847306196,78.57061480225568,17.819052918342148,남성,미혼,정규직,학사,표준,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100413,81.82562574545618,6098002.0,27.70353977551404,90190.07598714702,116.16253186311206,105.28281018553241,26.774236243835286,,기혼,정규직,석사,표준,부산,없음,예,아니오,아니오,2025-09-18
CUST100414,126.58082378637252,2727778.0,97.50207186444571,296865.08893389156,154.58858339171834,94.33392223556407,82.37756223044711,여성,미혼,정규직,학사,표준,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100415,61.21744940922141,4613408.0,37.28751037298414,102549.06856902337,106.38969026116877,104.068050055477,30.149866674182757,여성,기혼,계약직,석사,기본,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100416,82.53261874667626,3568415.0,32.67456721910953,81903.06080520133,87.02071176657871,64.77187001474071,23.489317243574654,여성,미혼,정규직,석사,표준,대구,없음,아니오,예,아니오,2025-09-18
CUST100417,54.341852415932365,3822310.0,19.718801517977308,41099.06589519635,91.12306662918341,106.78795844696938,12.321630437119138,여성,미혼,무직,학사,표준,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100418,96.85703695309917,5334162.0,51.278710943651106,148573.0796931652,139.60101040695304,81.82627197876685,41.76428897464326,여성,기혼,비정규직,학사,프리미엄,대구,경증,아니오,아니오,아니오,2025-09-18
CUST100419,51.61782047242622,4109402.0,10.795320611173587,34898.04577296304,70.43653168800432,58.17886026248067,9.60367125698137,남성,기혼,무직,석사,프리미엄,서울,경증,예,아니오,아니오,2025-09-18
CUST100420,120.7092511283465,4145955.0,69.1501505041467,198970.09759014528,150.70409376268537,123.33511875513102,54.582111148184325,남성,미혼,정규직,석사,기본,광주,없음,아니오,아니오,예,2025-09-18
CUST100421,99.86382077218433,4787008.0,50.851109669942105,134025.08185119383,114.1876560324548,109.40033206364207,36.78280767103597,남성,미혼,무직,고졸,기본,울산,없음,예,아니오,아니오,2025-09-18
CUST100422,,3062056.0,,,,,,남성,기혼,비정규직,고졸,가족형,대구,없음,예,아니오,아니오,2025-09-18
CUST100423,64.6873809323831,2492948.0,18.18750581068348,42361.06815794366,111.46020618907079,82.0011814112824,14.66957722806272,여성,기혼,정규직,석사,표준,인천,없음,아니오,아니오,예,2025-09-18
CUST100424,60.933827186470104,2246228.0,14.34913994209988,43285.060042887606,89.60707391277695,84.41679455960269,12.914663478127542,,사별,정규직,전문학사,가족형,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100425,61.70544679222982,1140372.0,12.535555444517906,13321.060696286728,85.72990109110974,75.36535050069885,5.710338999242377,남성,사별,무직,석사,기본,대구,없음,아니오,아니오,예,2025-09-18
CUST100426,62.35087150016274,5967448.0,43.16389002552248,117628.06223938987,99.75064866928123,86.21688565201359,33.272319546037686,여성,기혼,정규직,학사,표준,울산,경증,예,예,아니오,2025-09-18
CUST100427,52.32763236896289,2176149.0,8.175518681846878,8329.051408733072,62.380907277657045,76.14788212517537,4.333662716310288,,미혼,정규직,고졸,표준,인천,경증,아니오,아니오,예,2025-09-18
CUST100428,75.44896209549513,3234495.0,34.32427365460808,77900.0728979813,95.5512344539044,109.20387199607296,22.40533238451553,남성,기혼,정규직,고졸,가족형,울산,없음,예,아니오,예,2025-09-18
CUST100429,40.3697514517426,3167824.0,25.873778211718964,74002.05558998782,115.67719737116754,60.85395357634965,23.32009559018914,여성,기혼,비정규직,고졸,기본,부산,없음,예,예,아니오,2025-09-18
CUST100430,44.60923095390327,3868888.0,27.45171361730393,63974.050466771005,84.67665879363398,65.42079328753199,17.569325539214304,남성,미혼,계약직,전문학사,기본,대전,없음,예,아니오,아니오,2025-09-18
CUST100431,,4478884.0,,,,,,남성,미혼,정규직,학사,표준,광주,없음,아니오,아니오,예,2025-09-18
CUST100432,,4532568.0,,,,,,남성,미혼,정규직,학사,가족형,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100433,76.28497552833237,2800307.0,32.94665109464116,95576.05686916919,93.30151547170522,55.68023411636537,27.229274867888808,남성,,은퇴,박사,가족형,울산,없음,예,아니오,예,2025-09-18
CUST100434,114.69931413264901,,65.03935394386438,198944.0929508809,133.3971356025199,132.92224110835863,56.56952069075073,여성,,계약직,학사,실버,광주,없음,예,아니오,아니오,2025-09-18
CUST100435,76.97078500217796,3839095.0,41.242799608309554,127186.06212787091,119.52231631909737,55.73769893756553,34.89040231751296,여성,기혼,무직,학사,실버,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100436,77.36704777619696,3201570.0,22.646437865820868,59446.06041447379,85.06603461272826,72.23287134547968,16.34036194375467,남성,기혼,정규직,학사,기본,부산,없음,아니오,예,예,2025-09-18
CUST100437,,5428814.0,,,,,,남성,기혼,정규직,학사,기본,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100438,38.633679883811105,4089169.0,22.47710100161368,64033.05609051423,99.19431333223534,85.335527154795,17.591530867297596,여성,미혼,정규직,학사,기본,울산,없음,예,예,예,2025-09-18
CUST100439,61.13571774626257,4381853.0,23.33291484467972,73169.05593953693,85.76124438077576,75.74982747679881,22.092596344494886,여성,미혼,비정규직,고졸,표준,대구,없음,예,예,예,2025-09-18
CUST100440,72.90319569593794,4295457.0,43.197162661394216,97787.06649024547,110.60251346723668,68.92149857216249,27.84415183387362,남성,기혼,정규직,고졸,프리미엄,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100441,47.08450251818807,4908168.0,19.349484153391646,21997.05351545185,69.76604075649772,76.55874449724959,8.077861882181594,남성,미혼,정규직,고졸,가족형,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100442,22.65676715194761,3717225.0,5.434961238105552,16839.03616168939,66.45869785071463,51.29884231703677,5.648417122866605,여성,기혼,정규직,고졸,기본,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100443,50.46570357956615,1943801.0,20.49035480646468,37968.04993369989,59.37135130680573,79.02150555314682,10.447799158723063,여성,이혼,정규직,학사,표준,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100444,59.29881081417908,3979625.0,38.76828066399437,121078.06152041079,97.08087043466945,96.84892003552392,34.216370055982615,남성,미혼,계약직,전문학사,가족형,서울,없음,예,아니오,아니오,2025-09-18
CUST100445,86.61894445326175,2718371.0,46.08983986615125,133165.06997280553,95.74877939487179,99.98294874683285,37.53470662436443,여성,미혼,정규직,석사,표준,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100446,86.52479929360112,2865659.0,50.42492301965678,147391.06944555303,105.78110059847333,89.22891172873587,41.429518746736136,남성,기혼,비정규직,석사,기본,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100447,40.86787220433568,4203636.0,16.314125627826158,39372.06229630151,91.85354526632715,109.56555448220041,11.845029298316561,여성,이혼,무직,박사,표준,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100448,59.70124794308798,4985939.0,28.266672150053566,89798.05431575539,70.34722636382622,93.170354530299,24.644310086766232,여성,기혼,정규직,석사,표준,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100449,45.78299255109827,3525525.0,20.27933445647325,60985.04523238898,58.87262097966012,74.79021381645084,19.744658631137657,여성,기혼,비정규직,전문학사,표준,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100450,61.80426487504375,3870599.0,23.44129814667773,75599.0570603142,81.21876448329937,88.13643884002168,20.75957922187306,남성,,은퇴,학사,표준,광주,없음,예,아니오,아니오,2025-09-18
CUST100451,69.5456678730607,5542657.0,19.33411520418704,60094.05889279476,95.13648866816747,65.68949851490615,18.51590628341922,,사별,은퇴,고졸,기본,대전,없음,예,아니오,아니오,2025-09-18
CUST100452,58.046449894357806,3788903.0,35.40624330304702,101953.06110481445,103.82214751901259,82.72154522927417,28.979409575863368,남성,미혼,정규직,석사,실버,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100453,60.993680772173185,6622019.0,16.171075677784504,47130.06330849477,73.25153815828581,111.44469891164108,17.9692945069909,여성,미혼,정규직,석사,표준,서울,없음,예,아니오,아니오,2025-09-18
CUST100454,85.63114927077832,4178611.0,63.023624214401046,184157.07863903407,139.19403694993156,95.83679233772936,51.50604828942347,남성,기혼,정규직,석사,표준,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100455,82.93443181432224,1387084.0,67.34334047267355,185273.0747754145,112.09832569387245,108.50072719491064,51.80697574047027,남성,기혼,비정규직,학사,실버,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100456,,4404009.0,,,,,,남성,미혼,계약직,학사,기본,광주,없음,아니오,예,아니오,2025-09-18
CUST100457,,3957390.0,,,,,,여성,미혼,비정규직,고졸,기본,서울,없음,예,아니오,아니오,2025-09-18
CUST100458,40.83424943589117,5047703.0,14.684255985932987,21095.049211414254,64.71986648199348,77.73593726423671,6.82682029960576,남성,미혼,정규직,고졸,프리미엄,서울,없음,아니오,예,아니오,2025-09-18
CUST100459,79.63704820919284,4307817.0,64.14648038914508,191473.07366124037,114.56819493768616,112.09971704275124,53.50366832907781,남성,미혼,정규직,학사,표준,대전,없음,예,아니오,아니오,2025-09-18
CUST100460,95.35618568023133,3333852.0,38.56141135348026,110330.07974168642,112.79735859400513,108.16192163200785,31.29271313861652,남성,미혼,정규직,학사,프리미엄,광주,없음,예,아니오,아니오,2025-09-18
CUST100461,55.681778571142075,2030842.0,24.1960964330232,49636.06243544854,90.82135634461956,91.65501679935585,13.655832486468228,여성,이혼,정규직,박사,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100462,45.521099924240986,3249172.0,21.664613911532072,45400.0620154997,98.77662807053102,92.22867955110985,13.495302666893782,여성,기혼,계약직,고졸,기본,울산,없음,아니오,예,아니오,2025-09-18
CUST100463,108.94536871156556,2479375.0,68.98779144917205,236289.0828744837,141.15375938887718,105.75986691492334,65.7852982475782,여성,기혼,정규직,석사,표준,대전,없음,예,아니오,예,2025-09-18
CUST100464,,2803371.0,,,,,,여성,기혼,정규직,학사,기본,울산,없음,아니오,아니오,예,2025-09-18
CUST100465,,4206294.0,,,,,,여성,기혼,정규직,석사,프리미엄,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100466,54.75869554274065,5503885.0,8.309547558272508,20833.049906471515,83.2450682245565,51.679048812192384,6.756702166173413,남성,기혼,정규직,석사,표준,기타,없음,예,아니오,아니오,2025-09-18
